Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source,IF_Anomaly,IF_Anomaly_Score,DBSCAN_Cluster
2022-12-06 21:32:05,42.207.73.104,152.21.42.74,63471,12546,ICMP,207,Data,HTTP,"Quo doloribus iure exercitationem totam ipsam ipsam.
Nisi amet vitae inventore consequatur fuga nesciunt. Quis aperiam culpa harum.",,26.82,Alert Triggered,DDoS,Known Pattern A,Ignored,Low,Nirvaan Kade,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/534.38.2 (KHTML, like Gecko) Version/5.0 Safari/534.38.2",Segment B,"Korba, Tripura",,,,Firewall,-1,0.5802274073637591,-1
2020-08-06 21:42:07,155.152.78.157,50.213.250.200,52253,63906,ICMP,420,Data,HTTP,Enim corporis magni magnam. Voluptas neque perferendis cum ad libero.,,53.81,Alert Triggered,DDoS,Known Pattern A,Ignored,Medium,Stuvan Magar,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/38.0.859.0 Safari/535.1",Segment A,"Allahabad, Punjab",117.6.114.189,,,Firewall,-1,0.5802250241263562,-1
2021-04-26 01:04:18,146.112.114.180,21.44.185.156,18623,45279,UDP,145,Data,HTTP,Labore et eveniet occaecati a mollitia. Hic occaecati et ad reiciendis. Doloribus accusamus natus.,IoC Detected,3.77,Alert Triggered,DDoS,Known Pattern B,Ignored,Medium,Vivaan Brahmbhatt,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_7) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/44.0.811.0 Safari/536.2",Segment C,"Jabalpur, Tripura",,Log Data,Alert Data,Firewall,-1,0.5802246228610082,-1
2021-04-15 23:32:02,35.71.50.152,63.18.0.1,54932,19730,UDP,1260,Data,DNS,"Nisi deserunt ea nesciunt repellat. Alias quisquam quis et iste suscipit aut.
Alias laborum consequuntur et tempore soluta. Natus consectetur amet atque magnam. Quos doloremque ab.",IoC Detected,91.73,,DDoS,Known Pattern B,Blocked,Medium,Manjari Toor,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) CriOS/27.0.846.0 Mobile/40B942 Safari/531.2",Segment A,"Khora , Karnataka",,,,Firewall,-1,0.580222084583801,-1
2021-08-21 19:43:20,125.95.120.128,179.140.206.136,55644,27328,ICMP,416,Data,DNS,Hic hic harum enim. Reprehenderit distinctio voluptatem quaerat tempore mollitia necessitatibus.,,94.56,,DDoS,Known Pattern B,Logged,Medium,Sumer Salvi,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/531.43.2 (KHTML, like Gecko) Version/5.1 Safari/531.43.2",Segment C,"Avadi, Haryana",,,,Server,-1,0.5802198736091635,-1
2023-02-24 09:57:08,24.76.47.229,203.57.89.106,3088,7631,UDP,885,Control,DNS,"Cumque dicta voluptatum ullam accusantium expedita esse cumque. Ducimus dicta asperiores laborum eius officia.
Consequatur dolorem ipsam odit fuga. Doloremque deserunt quae error.",IoC Detected,12.13,,Intrusion,Known Pattern A,Blocked,High,Bhamini Kapoor,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_2 rv:5.0; shs-CA) AppleWebKit/532.25.2 (KHTML, like Gecko) Version/5.0.4 Safari/532.25.2",Segment B,"Serampore, Mizoram",,,,Server,-1,0.5802192227992405,-1
2023-06-19 16:33:23,32.231.198.26,102.151.142.20,48405,19123,UDP,1446,Data,DNS,"Unde libero omnis rem. Suscipit nulla facere excepturi.
Iusto unde exercitationem magnam a deserunt. Eos porro eos pariatur nisi id ad.",IoC Detected,8.81,,Intrusion,Known Pattern A,Blocked,Medium,Dishani Bajwa,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/3.0),Segment A,"Purnia, Tamil Nadu",,Log Data,Alert Data,Server,-1,0.5802163321175461,-1
2022-08-28 02:59:52,84.116.133.68,200.199.62.7,26086,63758,ICMP,248,Control,DNS,Quis amet esse excepturi ex. Sint error ad eaque. Quod nulla veritatis quos minima optio debitis.,,48.32,,DDoS,Known Pattern B,Ignored,High,Saanvi Hora,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/11.5a5629.0 Mobile/72Q577 Safari/531.1",Segment A,"Bihar Sharif, Andhra Pradesh",194.137.160.95,Log Data,,Server,-1,0.580215846408192,-1
2021-05-22 06:45:55,67.126.255.98,112.89.219.235,57976,6434,TCP,1064,Control,HTTP,Perferendis recusandae possimus quidem soluta. Ullam numquam consequatur accusantium doloribus doloremque. Alias facere culpa in soluta dignissimos eveniet aliquid.,,97.91,,Malware,Known Pattern A,Logged,Medium,Hiran Gola,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/5.0),Segment A,"Chandigarh, Tamil Nadu",,Log Data,Alert Data,Firewall,-1,0.5802148389215697,-1
2022-04-23 08:14:50,191.29.86.18,197.59.1.195,3507,52706,TCP,1094,Data,DNS,"Deleniti vero perspiciatis sapiente. Atque eum ut atque magnam.
Maxime placeat tenetur. Nisi eius ab molestias.",IoC Detected,6.77,,Intrusion,Known Pattern A,Logged,Medium,Shalv Sankaran,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/5.1),Segment C,"Panihati, Rajasthan",160.84.228.80,Log Data,Alert Data,Firewall,-1,0.5802121059399167,-1
2021-07-19 10:44:23,148.94.71.13,218.32.100.224,43836,64141,UDP,961,Control,HTTP,Reiciendis provident commodi. Rem sit eos nesciunt magnam id. Assumenda saepe laudantium veritatis quam unde reiciendis. Harum commodi a ipsa sequi eaque libero earum.,IoC Detected,96.73,Alert Triggered,DDoS,Known Pattern B,Ignored,Medium,Tarini Gill,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/531.15.1 (KHTML, like Gecko) Version/5.0.2 Safari/531.15.1",Segment C,"Thanjavur, Haryana",,,Alert Data,Firewall,-1,0.5802106016773532,-1
2022-09-08 03:36:47,114.58.186.218,205.50.46.26,57854,44292,TCP,1270,Control,DNS,Ut atque recusandae iusto minima modi. Cum harum vero neque vel ipsum tempora nesciunt. Aliquid enim adipisci neque vitae explicabo laudantium suscipit.,,3.03,Alert Triggered,Malware,Known Pattern B,Blocked,Medium,Rasha Salvi,Opera/8.71.(Windows NT 6.2; kok-IN) Presto/2.9.173 Version/11.00,Segment A,"Yamunanagar, Jharkhand",154.92.70.248,,,Firewall,-1,0.5802098131785667,-1
2020-02-23 04:48:24,34.238.150.115,53.147.68.148,63593,57904,TCP,816,Data,HTTP,"Maiores nulla ea cum aliquid. Provident voluptas aliquid necessitatibus.
Laborum adipisci corporis in vitae excepturi. Sunt error voluptate at. Iste enim molestias saepe.",IoC Detected,98.8,,Intrusion,Known Pattern A,Logged,High,Madhup Bahl,Opera/8.85.(X11; Linux i686; hu-HU) Presto/2.9.190 Version/11.00,Segment C,"Kolhapur, Meghalaya",,,Alert Data,Firewall,-1,0.5802062637576927,-1
2023-07-22 22:38:14,154.89.101.2,55.38.176.233,5830,6721,ICMP,124,Data,FTP,Iusto asperiores esse dolore illum dolorum explicabo reprehenderit. Dolorem unde ducimus illo. Laudantium laudantium impedit sint non velit at.,IoC Detected,31.73,Alert Triggered,DDoS,Known Pattern B,Logged,Medium,Divit Borde,"Mozilla/5.0 (Linux; Android 4.0.1) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/33.0.864.0 Safari/532.0",Segment C,"Korba, Maharashtra",89.90.159.46,Log Data,Alert Data,Firewall,-1,0.5802049797668418,-1
2021-09-05 06:52:09,21.216.182.213,36.167.59.168,65505,50136,ICMP,1109,Control,FTP,"Nam asperiores amet neque maxime illum minima. Magnam tempora magnam nisi recusandae.
Modi culpa minima sint.
Delectus accusamus repellat. Optio perspiciatis veniam quibusdam atque.",IoC Detected,91.89,,Intrusion,Known Pattern B,Blocked,Medium,Seher Banerjee,Opera/8.58.(X11; Linux x86_64; om-ET) Presto/2.9.180 Version/12.00,Segment B,"Ambala, Goa",110.203.181.107,,Alert Data,Server,-1,0.5801973951382808,-1
2021-05-26 18:05:26,165.61.93.211,54.226.174.179,47130,62918,ICMP,114,Data,HTTP,Incidunt itaque maxime iure aspernatur. Veritatis necessitatibus quaerat architecto dolores quidem molestias. Dolorum iusto tenetur veritatis quae quasi.,,67.22,Alert Triggered,DDoS,Known Pattern A,Ignored,Low,Gokul Shanker,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/58.0.819.0 Safari/531.1",Segment A,"Saharsa, Telangana",64.221.66.65,Log Data,Alert Data,Server,-1,0.5801910774224315,-1
2023-08-03 01:47:43,61.188.52.0,187.77.126.180,3677,62315,TCP,811,Control,DNS,Aliquam sed pariatur quibusdam est labore. Commodi nobis exercitationem amet distinctio reiciendis. Ea praesentium reiciendis magni voluptatem ullam labore.,,18.8,,DDoS,Known Pattern A,Blocked,Medium,Piya Jain,"Mozilla/5.0 (Linux; Android 4.0.2) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/60.0.898.0 Safari/531.0",Segment B,"Kumbakonam, Maharashtra",,Log Data,,Firewall,-1,0.5801878430866892,-1
2022-03-02 11:45:06,30.33.109.220,87.38.103.185,51784,56394,TCP,119,Data,HTTP,Iste enim dolor natus impedit nobis eaque. Odio dicta corporis natus amet ipsam ex. Reprehenderit quidem perspiciatis blanditiis at et.,IoC Detected,95.78,,DDoS,Known Pattern B,Blocked,Low,Divit Hari,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/534.38.4 (KHTML, like Gecko) Version/4.0 Safari/534.38.4",Segment B,"Jaipur, Haryana",,Log Data,Alert Data,Server,-1,0.5801876044759479,-1
2020-02-19 18:56:41,112.161.118.197,153.204.59.253,7428,9159,ICMP,1270,Control,DNS,"Deleniti excepturi vel adipisci cupiditate. Corporis nobis ipsa temporibus eaque commodi. Atque nulla sequi dolorem consequatur dolore sapiente eum.
Eligendi itaque rem natus incidunt.",IoC Detected,15.94,,DDoS,Known Pattern A,Logged,High,Zara Ray,Opera/9.24.(Windows NT 10.0; fur-IT) Presto/2.9.165 Version/11.00,Segment B,"Adoni, Tamil Nadu",,,Alert Data,Firewall,-1,0.5801793282446088,-1
2020-10-24 13:32:44,134.141.134.53,162.29.228.72,5223,19711,UDP,492,Data,DNS,"Recusandae laboriosam unde. Similique fuga rem ab eum in. Iusto autem saepe doloremque.
Sequi voluptates deleniti placeat. Illum ducimus natus. Debitis minima consectetur cupiditate.",IoC Detected,97.42,,Malware,Known Pattern B,Blocked,Medium,Raunak Borra,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/5.0),Segment A,"Chinsurah, Meghalaya",192.213.144.171,Log Data,,Server,-1,0.580177114487173,-1
2023-01-06 09:15:32,38.93.181.137,195.123.45.108,46972,3089,ICMP,799,Data,HTTP,"Architecto corrupti rem aut. Esse sint quam exercitationem.
Molestias accusamus atque dicta omnis illum nostrum. Non laudantium aliquam dicta.",,11.08,Alert Triggered,Intrusion,Known Pattern A,Ignored,High,Hunar Rattan,Opera/9.56.(Windows NT 4.0; bn-IN) Presto/2.9.176 Version/12.00,Segment C,"Udupi, Uttar Pradesh",114.196.200.214,Log Data,,Firewall,-1,0.5801758070706259,-1
2022-08-14 18:32:41,197.135.1.124,79.153.232.61,65073,10311,UDP,1354,Control,DNS,Voluptas suscipit at aut. Nihil possimus tempora sint voluptas qui. Temporibus nisi aut nam repellat beatae excepturi. Blanditiis eveniet excepturi quaerat.,,76.12,Alert Triggered,Malware,Known Pattern A,Logged,Medium,Umang Dash,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_8; rv:1.9.6.20) Gecko/4669-03-31 15:29:33 Firefox/3.8,Segment A,"Ujjain, Jharkhand",,Log Data,,Firewall,-1,0.5801744835056406,-1
2022-09-07 20:55:41,55.171.81.48,101.150.0.56,62422,62179,TCP,251,Control,FTP,"Tempora minus cumque. Repellendus esse enim perspiciatis.
Optio deserunt velit dolor. Tenetur excepturi quaerat magni sequi nemo.",,7.76,,Malware,Known Pattern B,Ignored,High,Darshit Hora,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/4.1),Segment A,"Mehsana, Meghalaya",,Log Data,,Firewall,-1,0.5801721124290097,-1
2021-11-20 12:48:46,188.240.232.61,4.68.35.171,59706,16019,UDP,185,Data,HTTP,"Nesciunt possimus laborum iste reprehenderit sed doloribus dolorum.
Hic inventore tempora esse officiis dicta. Velit debitis quae similique deserunt.",IoC Detected,77.65,Alert Triggered,Malware,Known Pattern A,Blocked,Medium,Yuvraj  Chaudhry,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2977-11-18 10:35:15 Firefox/3.8,Segment B,"Pune, Sikkim",,,,Firewall,-1,0.5801681864591421,-1
2023-03-31 16:02:15,36.70.101.165,33.185.161.157,7193,39284,ICMP,167,Control,DNS,Dolorum rerum et magni officia officia reiciendis. Nemo ipsam consequatur architecto aliquid ipsum vitae expedita. Similique asperiores corrupti suscipit.,,98.88,,Intrusion,Known Pattern A,Logged,Low,Hiran Kalla,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/534.18.5 (KHTML, like Gecko) Version/4.0.1 Safari/534.18.5",Segment C,"Panipat, West Bengal",,Log Data,Alert Data,Firewall,-1,0.5801649540102324,-1
2021-01-10 18:12:02,138.245.67.246,38.189.106.140,14429,20440,UDP,1489,Control,DNS,Quis exercitationem magni voluptatem pariatur sequi.,IoC Detected,78.61,Alert Triggered,DDoS,Known Pattern B,Ignored,Medium,Rohan Datta,Opera/8.78.(Windows NT 5.01; fil-PH) Presto/2.9.171 Version/11.00,Segment A,"Bhatpara, Kerala",,Log Data,Alert Data,Server,-1,0.580163508868368,-1
2023-08-12 22:39:18,150.52.21.210,204.27.220.215,49830,23017,ICMP,402,Control,HTTP,"Itaque quod soluta impedit quod. Laudantium delectus mollitia dignissimos.
Architecto fugit accusamus fugit ipsam.",,6.15,,Malware,Known Pattern A,Blocked,Low,Hrishita Venkatesh,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/532.43.3 (KHTML, like Gecko) Version/4.0.4 Safari/532.43.3",Segment A,"Kumbakonam, Madhya Pradesh",62.198.188.170,,,Server,-1,0.5801535520802024,-1
2022-04-16 19:07:53,108.227.26.28,59.16.210.92,63745,4283,ICMP,1198,Control,HTTP,"At ipsum velit in at esse. Amet eaque non a fuga. Neque accusamus voluptate iusto.
Eligendi eligendi sint eum. Nihil quos minus neque perspiciatis. Tempora harum excepturi cupiditate eius.",IoC Detected,27.2,Alert Triggered,DDoS,Known Pattern A,Logged,High,Jivin Char,Opera/8.82.(X11; Linux x86_64; or-IN) Presto/2.9.180 Version/10.00,Segment C,"Khora , Uttarakhand",,,,Firewall,-1,0.5801522848729462,-1
2021-03-05 08:43:35,203.46.136.70,181.167.112.255,60134,2359,UDP,1351,Control,HTTP,"Nisi nulla quibusdam vel. Tempora nisi esse commodi tenetur ipsam voluptas. Possimus dolore libero suscipit fugit praesentium.
Pariatur officiis consequatur ad deserunt nihil.",IoC Detected,25.13,,Intrusion,Known Pattern B,Ignored,High,Anvi Sathe,Opera/8.49.(X11; Linux x86_64; ga-IE) Presto/2.9.188 Version/11.00,Segment B,"Chandigarh, Meghalaya",,Log Data,Alert Data,Server,-1,0.5801509887883032,-1
2022-01-14 03:00:22,190.142.128.146,118.2.41.3,35552,57165,UDP,918,Data,HTTP,"Repellendus odio fugit. Magnam sunt ea non facilis assumenda.
Praesentium incidunt odio quasi. Ipsum laudantium cum dignissimos a itaque odio.",IoC Detected,2.58,Alert Triggered,Malware,Known Pattern B,Blocked,Medium,Dishani Sarma,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; ku-TR) AppleWebKit/534.41.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6534.41.5",Segment B,"Korba, Andhra Pradesh",198.13.165.71,Log Data,,Server,-1,0.5801475197073528,-1
2023-09-25 03:33:54,177.242.9.157,31.199.195.8,34182,50984,ICMP,148,Control,DNS,Eos dignissimos vitae. Odit optio architecto officia. Quam quibusdam iste deserunt ex accusamus.,,84.61,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Zoya Sami,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/5.0),Segment C,"Hubli–Dharwad, Odisha",107.168.82.253,Log Data,Alert Data,Server,-1,0.5801474301343724,-1
2020-07-01 09:02:59,2.215.224.52,186.62.163.66,8918,65457,ICMP,79,Data,FTP,"Dolore minima iusto veniam. Nemo saepe nobis aut excepturi dolorem reiciendis.
Culpa occaecati voluptates sequi. Odio sint quaerat accusantium sed.",IoC Detected,50.89,Alert Triggered,DDoS,Known Pattern A,Blocked,Medium,Farhan Tata,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; my-MM) AppleWebKit/533.48.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6533.48.6",Segment B,"Panvel, Haryana",,Log Data,,Firewall,-1,0.5801456972020717,-1
2022-01-28 05:20:43,58.135.3.194,13.28.75.210,43332,6683,UDP,1454,Control,DNS,Ad esse harum doloremque in. Maxime eveniet tenetur in tenetur reiciendis deleniti laborum. Neque ex libero repellendus aliquid. Odit quisquam eaque quasi aliquam reprehenderit omnis.,IoC Detected,93.44,Alert Triggered,DDoS,Known Pattern A,Ignored,Low,Nayantara Lad,Mozilla/5.0 (Windows 95; cv-RU; rv:1.9.0.20) Gecko/8006-01-24 13:56:27 Firefox/3.8,Segment B,"Bhimavaram, Bihar",,Log Data,Alert Data,Firewall,-1,0.5801447535752539,-1
2020-05-31 16:37:46,116.224.68.190,43.40.207.15,12440,3588,UDP,1112,Data,DNS,Magnam iure eos quo corrupti. Quis ut cum maiores libero voluptatibus ratione. Quidem accusantium ad ab a.,,3.09,,DDoS,Known Pattern B,Ignored,Low,Jhanvi De,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/5.0),Segment A,"Jamalpur, Punjab",3.214.125.105,,,Firewall,-1,0.5801380992106417,-1
2022-04-13 20:41:13,35.48.28.168,25.97.85.123,10742,37508,ICMP,610,Control,DNS,Minima consectetur iste blanditiis. Natus saepe magnam accusantium. Libero vero voluptas placeat reiciendis ex voluptate.,,3.65,Alert Triggered,DDoS,Known Pattern A,Ignored,Medium,Yashvi Goel,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/37.0.882.0 Mobile/29O600 Safari/534.2",Segment C,"Raichur, Arunachal Pradesh",,Log Data,,Server,-1,0.5801335485322786,-1
2020-09-21 13:36:59,72.85.121.3,152.27.167.252,19282,53215,ICMP,155,Control,DNS,Et consequatur libero qui ipsa consequatur itaque. Illum ut neque recusandae aut.,,6.54,Alert Triggered,DDoS,Known Pattern B,Ignored,Low,Chirag Tata,Mozilla/5.0 (Windows NT 6.1; hi-IN; rv:1.9.0.20) Gecko/5521-12-26 00:57:07 Firefox/3.6.5,Segment C,"Maheshtala, Uttarakhand",205.76.209.219,Log Data,,Server,-1,0.5801262925528073,-1
2021-12-29 10:49:31,215.105.173.22,223.246.52.97,58321,3907,TCP,1441,Data,DNS,Earum occaecati exercitationem similique occaecati explicabo rem. Mollitia fugit non molestias aliquid. Cumque perspiciatis eveniet impedit magni tempore itaque eum.,IoC Detected,71.69,,DDoS,Known Pattern A,Blocked,Medium,Jiya Kala,Opera/8.96.(Windows NT 5.1; fi-FI) Presto/2.9.161 Version/10.00,Segment A,"Adoni, Manipur",112.68.122.210,Log Data,,Server,-1,0.5801258774987453,-1
2021-08-29 22:49:03,181.6.139.204,144.156.113.12,61468,3007,ICMP,259,Control,HTTP,"Qui hic harum doloremque deleniti maxime provident. Eaque quia culpa dolores. Molestiae quis esse.
Ratione reprehenderit occaecati corporis excepturi. Incidunt dolorem iure iste saepe facere animi.",IoC Detected,25.84,Alert Triggered,DDoS,Known Pattern B,Ignored,Low,Tejas Raj,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_9 rv:5.0; li-BE) AppleWebKit/533.27.4 (KHTML, like Gecko) Version/5.0 Safari/533.27.4",Segment A,"Raebareli, Meghalaya",169.62.60.186,,Alert Data,Server,-1,0.5801240482706219,-1
2021-05-31 13:46:38,139.74.29.168,26.23.180.34,52892,34795,ICMP,1463,Control,HTTP,"Error minima laudantium officiis eligendi incidunt facilis. At adipisci a nulla fugiat sunt numquam aut.
Consectetur iusto nesciunt perferendis. Dolore facilis provident sint.",,16.73,Alert Triggered,Malware,Known Pattern A,Logged,Medium,Aaryahi Shere,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/5.1),Segment B,"Kirari Suleman Nagar, Karnataka",45.22.48.204,Log Data,,Server,-1,0.5801230366644763,-1
2023-04-22 02:01:53,67.194.150.173,139.25.208.125,48948,60289,ICMP,282,Control,HTTP,"Assumenda eos officiis odit quibusdam. Rem veritatis quod ipsum vitae praesentium maxime.
Itaque odio inventore delectus. Quia magni veniam aperiam perferendis quo minima. Maxime ratione illum.",IoC Detected,72.57,Alert Triggered,Intrusion,Known Pattern B,Blocked,High,Urvi Edwin,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/50.0.844.0 Safari/533.2",Segment C,"Ratlam, Arunachal Pradesh",,Log Data,Alert Data,Server,-1,0.5801215104014802,-1
2021-02-04 11:01:30,4.158.213.154,29.154.164.134,55802,14003,UDP,282,Control,HTTP,Aperiam sunt deleniti quae quidem perferendis ipsam. Quaerat illum magnam cum commodi cumque dolores voluptate. Praesentium debitis officiis dicta eum odit quisquam.,,98.48,Alert Triggered,Malware,Known Pattern A,Blocked,Medium,Onkar Saxena,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7; rv:1.9.6.20) Gecko/2227-12-06 16:01:40 Firefox/3.8,Segment A,"Noida, Nagaland",13.161.11.69,Log Data,,Server,-1,0.580119285711013,-1
2022-09-25 15:21:49,123.138.55.67,193.193.137.245,35359,64764,UDP,244,Control,FTP,"Odit ut maxime occaecati debitis. Asperiores quod quo eum.
Vero laudantium animi sit temporibus. Voluptate tenetur fuga modi odit magnam.
Omnis vel dolorem temporibus temporibus nobis.",IoC Detected,0.0,Alert Triggered,Intrusion,Known Pattern B,Logged,Medium,Gokul Jain,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/36.0.831.0 Safari/535.1",Segment A,"Sambhal, Chhattisgarh",,Log Data,,Firewall,-1,0.5801106008469834,-1
2022-01-01 01:11:21,21.2.167.237,29.211.4.148,3733,5583,ICMP,881,Control,DNS,"Accusantium voluptatum tempora deserunt cum. Accusantium suscipit est laborum. Veritatis assumenda explicabo velit eligendi laborum.
Provident suscipit expedita placeat dignissimos.",,15.98,Alert Triggered,Malware,Known Pattern A,Blocked,Low,Yuvraj  Bhargava,Mozilla/5.0 (Windows NT 5.1; lzh-TW; rv:1.9.1.20) Gecko/2373-05-13 04:45:05 Firefox/3.6.5,Segment B,"Naihati, West Bengal",169.50.84.161,,,Firewall,-1,0.5801064750616937,-1
2022-10-09 09:11:09,171.44.166.35,96.42.110.240,8461,37331,UDP,149,Control,HTTP,"Est ut minus accusantium. Tempora deserunt ad impedit.
Optio autem neque illum rem.
Velit cum accusamus vel quidem voluptates eligendi. Doloremque eius minima consequatur modi rerum.",IoC Detected,94.2,Alert Triggered,Intrusion,Known Pattern B,Blocked,High,Lavanya Kar,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/5.1),Segment C,"Karawal Nagar, Karnataka",188.201.13.73,Log Data,Alert Data,Server,-1,0.5801016512464808,-1
2023-04-18 06:44:41,197.131.205.227,184.139.212.105,31391,63073,ICMP,1342,Control,DNS,"Odit perspiciatis ratione. Recusandae illo aut eum dolores perferendis.
Ipsum asperiores voluptates. Qui natus accusantium eum.",IoC Detected,98.31,Alert Triggered,DDoS,Known Pattern B,Blocked,Low,Anay Chander,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_2) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/23.0.835.0 Safari/532.2",Segment B,"Tirunelveli, Rajasthan",,Log Data,,Server,-1,0.5800889407527082,-1
2020-10-02 22:13:26,187.2.46.73,136.210.198.4,15271,57949,TCP,1432,Data,HTTP,Ullam omnis sapiente odio quas quaerat hic. Explicabo nostrum a fugiat natus.,,8.87,,Malware,Known Pattern B,Logged,Medium,Zoya Ghosh,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_2; rv:1.9.4.20) Gecko/2427-05-01 19:13:15 Firefox/3.6.13,Segment A,"Jalgaon, Rajasthan",,Log Data,Alert Data,Server,-1,0.5800886192264926,-1
2020-04-08 11:11:59,217.190.34.170,163.167.144.172,62132,59544,TCP,1135,Control,DNS,Praesentium aliquid cupiditate molestiae aperiam consectetur. Magnam debitis fugiat nam error ea alias.,IoC Detected,89.96,,Malware,Known Pattern B,Blocked,Medium,Biju Magar,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/53.0.880.0 Safari/534.2",Segment A,"Jamnagar, Himachal Pradesh",146.229.85.228,Log Data,,Firewall,-1,0.5800849709156245,-1
2021-03-04 08:58:29,39.234.7.4,182.54.0.177,37710,63632,UDP,1370,Control,DNS,Animi cupiditate officiis minima esse expedita quam rerum. Cupiditate facilis magnam distinctio excepturi.,,76.75,Alert Triggered,DDoS,Known Pattern B,Ignored,Medium,Sana Wali,Opera/9.29.(X11; Linux i686; fy-NL) Presto/2.9.162 Version/11.00,Segment B,"Cuttack, Karnataka",,Log Data,,Firewall,-1,0.580082788806071,-1
2022-11-20 11:39:35,33.40.67.179,99.209.252.123,6283,53558,ICMP,1117,Data,HTTP,Voluptate corporis repudiandae distinctio voluptatem. Odio dolorem esse corporis explicabo.,IoC Detected,94.42,Alert Triggered,Intrusion,Known Pattern A,Logged,High,Onkar Rastogi,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.0),Segment A,"Nagercoil, Arunachal Pradesh",,,,Firewall,-1,0.5800795938773993,-1
2020-12-20 02:26:15,201.97.54.13,205.228.19.214,41472,43070,ICMP,247,Data,HTTP,Eius porro ullam nesciunt iusto excepturi. Architecto animi ipsam ab ad. Vitae officia enim non minus laboriosam. Ullam hic illum sed sit commodi vel.,IoC Detected,94.95,,Malware,Known Pattern B,Ignored,High,Pihu Badal,"Mozilla/5.0 (Linux; Android 3.2.1) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/30.0.841.0 Safari/533.0",Segment B,"Ramagundam, Odisha",,,Alert Data,Firewall,-1,0.5800770191538779,-1
2021-03-16 05:31:35,44.251.232.214,42.11.165.73,8340,9080,UDP,721,Control,HTTP,"Qui ex labore voluptas error deserunt. In facere laborum amet sunt incidunt delectus.
Vitae ducimus natus suscipit nisi cupiditate. Temporibus nostrum ratione ex. Animi accusantium neque delectus.",,98.02,,Malware,Known Pattern B,Blocked,High,Adah Gara,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/3.1),Segment A,"Madhyamgram, Himachal Pradesh",219.158.203.211,,,Server,-1,0.5800760914197501,-1
